worker_ref_id,bonus_amount,bonus_date
2884,4045,40:09.7
9055,7711,44:55.4
2438,8140,12:40.1
6031,4486,03:59.4
5182,3397,46:15.6
9353,5898,36:43.5
4790,3682,09:41.2
9401,3711,10:12.4
8635,4325,42:30.8
2519,9824,36:15.6
837,4398,44:17.9
6646,9581,14:21.8
2215,6801,16:33.3
1307,4798,53:59.8
7168,6225,03:20.7
928,9260,58:48.9
740,8990,23:35.7
3611,6624,06:48.8
8799,4372,13:03.0
5020,8579,09:18.5
1816,8155,53:23.7
4017,9133,34:52.3
4654,5177,57:36.1
3978,2180,52:58.9
2279,3624,49:43.6
9653,9804,18:37.9
2943,4050,32:28.5
9574,3971,00:09.9
9644,3519,58:19.8
7125,9477,29:17.9
8233,8335,31:41.9
9862,2647,03:15.6
5512,5669,34:18.6
9865,7165,29:27.8
3983,8084,05:36.3
3436,4217,39:00.8
3093,7515,05:34.6
5169,4122,02:59.4
365,9665,50:37.7
7805,9130,01:37.4
5111,7533,55:33.9
1717,2865,29:13.3
1312,9239,34:22.4
7508,4785,22:46.0
3483,5024,44:53.0
6369,6379,19:57.8
7858,2908,37:18.1
4283,4791,24:15.3
8988,2778,58:42.0
3513,6510,08:53.4
5523,6403,46:53.9
7344,6426,58:03.2
520,7724,02:10.0
6654,8781,46:12.5
9366,6186,09:59.7
584,5743,42:58.6
45,4535,07:47.7
560,9611,29:06.0
1059,4745,02:26.5
1270,4337,02:05.8
8624,8708,14:14.9
8069,2710,48:08.5
2020,7008,12:14.4
4186,9367,17:46.1
7008,2855,36:14.9
307,5181,03:48.4
4621,2875,02:48.4
6211,6873,09:25.8
2452,9089,25:39.6
6979,8371,29:46.6
8569,2774,48:11.5
2685,6048,32:05.1
3368,7490,06:59.6
5071,9783,43:16.6
8209,9529,10:10.9
2911,4783,25:27.2
9377,5215,21:46.7
5799,3893,01:22.3
9942,2299,18:06.3
4519,7605,29:28.0
5257,2652,58:31.6
6912,6897,38:02.2
7363,8630,04:58.1
5352,3151,51:38.0
5647,9293,14:54.5
9818,7457,09:11.3
5626,9525,45:08.9
9142,6503,58:10.7
3218,3398,54:30.2
7587,6396,22:45.7
5939,6887,01:45.1
4109,2633,54:26.1
236,2729,08:25.8
8917,4597,00:58.6
4908,3232,42:22.4
8689,8729,22:30.2
8176,7100,19:55.6
2891,2497,49:34.9
6033,2972,42:43.7
8383,7388,28:50.1
6749,8484,07:20.8
8324,9678,14:38.6
4532,1605,06:53.4
1707,1063,24:09.8
843,7910,12:14.9
8704,7911,26:39.2
1537,3537,19:35.3
6410,3622,13:31.6
3312,9429,59:29.8
5957,8166,52:32.7
4525,8829,07:04.9
2637,2952,46:10.9
2093,6838,33:33.1
1032,2210,50:16.6
5372,7971,05:19.8
2945,9788,20:33.7
7761,5038,06:01.9
8093,1720,54:04.0
3769,9260,48:42.0
7593,7596,33:49.1
7495,7351,55:12.2
8915,7111,50:36.8
7124,9278,00:02.4
8838,8011,23:15.2
1871,8895,41:58.9
9861,6104,49:45.6
2876,8394,36:08.1
7803,3079,56:03.6
7933,9210,06:21.3
4899,7371,53:47.4
9117,6053,43:01.5
405,2981,38:32.7
3066,5636,43:52.5
2174,4023,03:54.8
360,1422,29:46.9
5413,5563,50:00.5
1980,5694,44:56.9
2751,7673,24:18.9
5709,1149,09:52.0
7908,6185,37:26.6
1117,5321,59:26.9
1182,7955,40:23.9
8780,4921,56:56.1
310,5175,29:39.8
5184,1280,03:02.9
6178,7222,15:42.6
734,8213,09:20.7
4059,6817,45:00.1
8872,4891,10:16.5
7442,6028,26:23.8
7424,8164,50:47.5
6101,6181,32:31.7
7018,7099,10:16.5
5277,2660,23:12.4
2088,5023,18:12.5
9419,6382,42:21.1
7626,3849,45:58.7
7354,9686,14:48.6
639,5546,52:05.3
2238,6632,47:08.8
6164,1482,10:27.0
6922,6973,36:29.2
4473,8636,46:41.0
5693,5982,32:03.5
1083,5978,09:47.0
9005,5864,11:10.7
3641,6441,58:05.6
5237,9380,33:26.5
591,9076,26:43.7
3907,3548,30:04.3
5732,8737,37:02.2
1737,5570,41:50.1
7906,9599,19:12.8
7741,4499,00:26.9
9667,8188,33:54.3
5788,7828,58:06.5
1880,8355,59:04.3
3888,1141,02:30.0
7663,4924,14:19.5
4066,5542,50:35.5
4419,5672,38:58.9
6424,9356,23:17.9
4326,6283,44:14.8
3970,6012,05:09.0
5918,5681,00:41.4
5354,8015,36:46.8
2179,2558,31:51.7
9697,5932,19:24.5
993,5054,39:49.4
9312,8344,43:27.5
8823,9317,18:47.4
4112,3658,45:00.5
6427,8480,25:47.8
320,5971,55:18.9
5765,7008,04:19.6
1977,8465,14:34.6
7345,9175,16:23.6
5201,4571,18:03.2
4610,1504,45:41.8
3921,1813,06:10.4
8707,7317,14:26.5
7958,4657,12:34.2
7467,1292,05:10.1
6776,5558,06:19.7
5180,7776,05:58.3
5509,9459,55:20.6
2802,4257,48:05.8
1836,7210,33:35.5
4973,1871,20:20.7
7865,7352,20:05.0
6522,6999,48:27.7
2118,6581,29:41.0
5780,4592,11:33.5
44,7954,48:36.0
7932,7767,54:15.5
2144,1430,58:52.6
4839,9730,48:02.4
5298,4114,27:29.4
7866,7471,55:09.7
462,6442,49:46.1
1433,9224,44:13.7
6639,6413,26:41.5
2076,8924,59:51.1
8804,5261,21:12.0
7866,8175,50:11.5
9263,3644,37:14.0
8885,7293,29:21.5
4931,8649,22:55.1
9431,3075,55:51.0
3288,2684,03:04.0
7959,4164,20:28.3
7235,3784,55:10.9
2910,8987,52:15.8
9757,9431,30:27.0
1413,3208,10:45.7
7011,5751,06:38.1
2534,9369,28:24.3
1626,7019,05:21.1
6843,1089,23:23.5
8239,3186,48:30.7
5770,7237,26:38.3
4454,5929,20:39.8
8030,7997,12:40.3
9877,6565,34:29.7
7954,3309,56:22.7
5777,7658,01:48.3
5781,6456,20:05.9
1535,3142,25:10.7
3779,4234,33:44.9
3069,6257,09:05.3
9128,3829,16:40.1
5606,5624,51:06.6
2661,3721,04:58.1
7859,9740,51:04.9
6646,7827,38:00.2
2848,9800,50:24.4
1495,1693,23:49.5
5914,6986,14:40.4
915,2914,28:34.2
3725,7362,01:43.2
3219,3191,30:36.6
2931,2650,21:40.2
7168,1722,48:39.2
2021,1029,45:47.2
4552,2225,49:23.9
286,2159,50:32.4
293,6658,53:09.9
7972,2664,28:38.0
610,9704,10:38.8
4608,7098,55:31.9
9768,3431,14:53.7
9655,8544,12:27.4
9986,4573,55:18.9
1649,2770,43:22.3
6023,1384,14:08.1
6841,9210,45:08.0
5526,7966,49:54.9
775,8625,26:20.0
5952,1621,12:02.1
4718,5432,19:05.0
9909,5662,41:07.1
6809,8547,20:09.3
9645,4285,15:10.8
6878,9459,25:18.6
5187,4771,00:20.2
8763,6908,20:17.6
7532,8858,40:37.8
9803,9602,26:31.3
5072,2113,28:31.7
6887,2498,38:23.1
8966,4847,29:01.3
8293,7672,39:53.8
3465,9639,30:07.5
8637,7010,42:37.9
1047,5887,17:20.5
76,1804,14:20.0
84,6606,31:12.6
9115,7426,22:30.9
9318,1370,33:25.1
6373,7267,02:11.0
7456,3842,02:37.3
5262,2420,40:22.9
4941,3151,03:28.5
7148,5486,17:27.3
3719,5345,21:42.4
235,9965,38:03.7
7952,5000,53:27.0
7174,7598,59:41.1
6881,6203,34:19.6
2878,1690,07:33.9
9782,1119,37:59.9
8857,5633,58:37.7
7320,7572,47:48.1
189,8661,40:57.3
9049,1999,08:03.4
5053,8508,19:09.0
6850,6847,27:10.9
8967,9047,59:17.7
5347,2379,49:53.0
671,9033,41:21.6
2522,9597,28:42.7
3773,4190,10:52.6
7176,5195,49:15.9
1551,8218,08:07.7
1866,3948,34:17.2
5689,3534,55:35.8
8147,2794,13:20.9
5269,7511,47:29.0
1761,1925,01:23.6
7946,8874,40:33.5
3668,8870,04:23.5
6354,8667,02:20.4
5122,2987,06:32.1
3216,5743,07:38.0
2844,2432,34:09.4
7002,7490,53:38.5
4002,5457,26:20.0
6244,4080,58:25.8
2548,5206,36:57.1
9115,2289,29:50.6
9726,8536,04:39.1
7541,7897,11:34.3
5251,9216,08:06.6
2978,2454,00:32.1
2630,8167,12:59.1
9664,4289,20:41.1
9302,7857,05:53.0
6933,6208,59:35.7
8607,2449,35:54.4
3578,4545,23:48.5
5822,9968,08:56.9
4766,1469,22:46.5
7393,9053,54:04.4
9645,2733,02:48.8
5114,4924,42:09.3
6011,5218,27:49.6
7981,3713,11:41.2
5311,7593,44:15.8
3856,5415,33:27.5
7721,3460,27:50.1
7450,1312,08:10.4
1374,3579,12:50.1
4178,9998,49:11.1
7424,2256,38:11.4
7264,7390,32:37.0
9958,8913,10:56.2
462,4726,42:24.8
7302,3791,42:49.6
1890,5577,56:19.1
522,9358,37:46.8
2885,6693,18:10.7
7409,7674,11:54.4
9048,3925,00:42.4
4552,4531,57:21.8
162,8383,56:22.2
739,3051,34:59.7
9408,5033,12:42.0
8486,8545,06:07.5
5256,6455,50:49.7
1990,9572,22:15.9
9076,7466,57:38.2
2611,3861,56:10.5
5752,4269,28:37.9
7261,8758,08:02.7
7974,6059,47:03.7
118,2047,44:55.4
5605,9842,49:11.4
2833,2484,31:18.1
5854,9974,44:26.5
4880,4032,28:22.3
423,5617,00:46.7
9970,4315,27:48.5
7731,8334,37:37.6
6808,5344,28:41.7
9228,1173,47:55.9
5925,6834,57:41.3
1754,7124,56:44.1
9701,2548,03:03.2
524,1600,39:25.6
555,7236,15:12.8
6410,2663,07:58.0
3318,1184,58:11.1
5503,2161,43:14.3
3316,1479,09:44.1
3921,3044,08:40.1
7060,3640,39:57.0
6207,2650,34:54.9
9377,1806,34:34.8
3364,8783,11:19.4
4186,8199,38:17.7
9541,7653,28:27.2
9063,3239,21:22.3
1122,6914,03:11.2
7930,7539,26:31.5
7884,1849,04:41.9
2572,2111,32:50.6
7093,8919,11:45.4
9973,3992,21:31.8
2102,3704,41:18.4
7686,7180,58:21.5
9619,1678,25:49.6
2061,8152,16:49.4
5138,1117,13:01.1
9841,6752,56:06.1
5005,3350,06:09.6
6220,9909,22:33.0
6838,6283,16:09.2
4236,1218,31:31.4
7998,8277,51:53.5
2009,6633,13:24.2
1146,8017,03:00.2
7314,8854,50:55.6
5423,5756,26:57.5
3893,3361,37:22.6
3995,5743,54:10.7
4172,8279,24:32.7
3587,9832,54:51.9
9602,2138,57:58.8
5278,6315,53:13.9
7165,7525,11:33.2
2921,3180,11:40.3
1464,3566,29:20.3
3945,7131,43:09.7
7298,1204,04:27.3
7115,5431,51:19.3
6116,2331,00:51.1
2292,1851,53:18.0
7300,8698,58:55.4
537,9799,51:03.5
2630,4620,26:12.5
2937,2027,36:57.5
789,3793,41:21.9
6394,4021,55:17.5
5926,2536,21:20.6
3181,4060,48:29.7
8613,1392,39:10.4
9248,4933,31:24.3
2392,4176,16:48.1
5457,7896,39:50.7
9047,7201,33:43.5
2176,3631,09:55.8
989,5039,28:44.5
6661,3842,43:27.0
8085,5581,54:40.5
1029,9480,23:05.3
6856,9710,19:06.4
7252,4976,17:44.9
2301,2140,43:34.2
2942,3183,41:23.7
6678,5014,20:58.1
3260,4883,45:05.0
310,5625,41:28.3
1210,1881,51:33.9
1043,2563,25:19.3
7833,3534,22:13.9
5483,9886,33:57.3
1959,8428,34:44.1
2929,5617,16:33.4
5830,4343,05:54.2
1677,4419,04:02.3
4987,9657,01:03.5
6754,3098,12:20.7
6098,7196,47:08.2
5881,2376,10:26.6
2223,9064,40:09.5
8144,6780,36:01.3
2697,9406,26:32.5
8482,3659,34:55.0
2136,1193,54:39.2
7416,7909,13:28.2
2277,6161,52:00.6
8954,8845,35:41.6
8849,2520,57:19.0
7796,9515,40:46.6
6651,8863,54:39.8
7198,7473,47:54.5
958,6579,01:56.7
3089,1683,26:23.3
7428,3761,50:38.5
5027,7407,21:29.4
5993,2640,21:17.8
1773,1833,45:15.7
513,8131,13:40.2
7306,4220,44:06.5
6073,9241,25:00.3
119,4739,20:16.5
1156,1837,34:39.1
5072,2122,30:17.4
6677,5567,58:13.4
8128,5657,30:25.5
1826,6988,41:40.1
9734,6725,15:03.3
9136,4761,29:35.8
94,3384,18:44.9
3959,9204,41:23.6
8586,8958,50:15.1
303,9897,53:33.5
7822,2167,19:33.2
6000,7428,53:36.8
8268,2913,25:24.0
8704,8503,08:20.9
6468,2057,22:38.0
8300,6618,56:59.5
5934,7562,12:35.9
565,1588,46:13.0
5177,1033,12:50.4
6864,6474,30:01.1
8434,3669,35:08.0
1842,7188,50:16.6
6633,4936,50:57.1
372,1402,39:31.1
8618,7502,54:45.0
2774,4830,48:11.0
5680,2479,37:45.2
7853,6801,37:48.8
7730,1293,32:23.4
1299,6569,17:10.5
7523,5474,35:51.8
1609,6509,40:10.4
9193,4679,02:08.8
5364,5042,51:04.6
4105,7904,53:43.1
3852,4123,58:21.3
2788,2644,57:49.4
1022,4719,12:17.6
1523,9417,27:49.8
8248,4196,16:31.0
5454,1647,58:45.5
5123,7956,38:51.3
1602,4222,24:34.1
8619,9879,27:31.7
9364,9017,36:08.3
6485,3647,02:01.6
1972,9885,02:27.7
6561,2570,42:15.7
9874,7474,32:57.1
6268,7974,48:25.9
6005,9569,02:31.4
5147,8587,39:10.0
3521,1925,52:44.0
9803,4846,11:48.6
9451,4272,01:06.4
257,3829,03:26.4
4527,6369,28:24.1
2116,2340,14:51.7
7073,4416,43:41.6
1389,6334,34:39.1
5497,6808,01:10.5
6934,2369,49:23.5
5838,8943,00:26.7
3022,3807,22:49.5
5222,8241,42:01.9
6696,3249,22:24.8
8040,7358,48:54.6
3392,1157,08:16.7
5623,7587,42:10.9
3649,3217,20:34.3
1046,3912,16:16.0
5625,4092,52:02.1
2139,4574,32:40.9
3159,6436,34:10.6
4966,6424,59:03.9
9124,9675,02:12.6
9538,8752,56:08.4
9536,4669,50:09.4
2759,4486,50:09.4
4592,9401,33:22.9
927,4410,28:22.9
1659,7529,10:52.5
9922,9106,26:41.6
4953,7228,32:07.2
3756,9682,13:04.8
5906,2494,03:24.5
7518,9402,33:29.2
9228,6996,20:53.4
7275,9824,08:47.2
1715,8043,16:59.6
4382,1417,47:05.3
7588,1716,29:26.0
812,6421,45:44.7
556,9205,36:04.4
8073,1907,25:22.6
3642,6460,25:31.9
8647,4253,49:34.9
548,4709,52:01.5
9386,6961,48:45.6
6082,2103,57:00.3
2396,8399,16:35.1
9802,6466,06:14.7
3297,8861,08:39.9
4404,9695,46:01.2
3876,2334,13:41.3
6856,9246,43:39.3
7300,1658,50:55.3
6995,2352,50:46.7
3187,4413,47:07.6
717,3937,20:46.9
512,3007,59:07.7
8860,6019,03:29.8
55,4739,15:38.1
3753,9095,56:16.2
7881,6757,09:13.7
2454,3554,59:55.3
403,8876,40:50.2
2228,5308,56:40.0
370,8666,23:52.9
2781,8785,30:41.5
2747,2150,45:56.7
4948,8792,23:11.1
2661,4588,02:10.6
2347,7333,30:48.1
9658,5192,22:58.7
6480,5020,44:37.1
2282,4332,41:44.7
5063,1479,50:59.8
6651,5963,36:00.3
8569,2910,03:49.6
90,5102,19:24.0
6259,8982,13:38.7
2038,2303,31:41.1
2440,9889,34:27.7
7012,1420,24:20.5
1264,8328,46:50.4
9266,5054,59:59.2
7169,7446,58:15.2
2796,7979,01:03.4
2125,4437,49:50.9
7005,2873,45:25.2
5641,1409,59:54.9
1999,2005,20:29.9
1161,7010,14:41.4
8109,9122,46:00.8
3669,2167,31:03.8
7815,9445,42:52.1
4984,6513,20:37.6
9238,4669,14:03.0
2244,2000,41:34.7
6779,4093,22:59.1
5222,6648,53:41.0
1970,3227,18:42.5
9258,8306,48:05.6
1693,6875,47:36.0
9458,3944,45:32.8
9744,3501,54:23.1
553,5423,58:31.8
7755,2381,38:12.1
5420,4092,19:23.5
2181,9146,42:47.6
7271,6892,49:33.2
5878,8696,25:00.5
3702,1945,10:23.2
6046,4093,49:22.7
9496,8051,39:33.8
7587,1739,26:43.1
4240,7537,56:53.8
5704,9390,57:12.7
6058,2586,06:49.9
7836,9023,40:37.6
8395,5692,57:49.7
2653,5890,07:56.5
7061,4507,27:22.0
4622,2142,43:34.1
7099,2008,08:22.1
8970,2602,38:59.2
511,3732,40:21.0
7,6245,36:57.7
4701,2928,09:23.2
866,5162,01:05.1
3779,2654,26:22.6
3844,4207,11:46.7
2269,3582,32:03.6
301,4682,43:17.0
988,8077,47:53.3
4417,2354,28:30.5
3413,2597,29:46.4
50,9293,22:08.2
5955,8039,04:28.5
8214,4979,26:19.4
4533,1007,36:38.5
9973,4910,29:43.5
7151,6418,51:32.6
5144,7451,13:16.1
8363,9235,19:56.0
5778,5572,32:22.3
3325,1900,40:28.3
6364,9535,45:45.6
5398,8747,52:25.6
5403,2797,09:43.3
2422,9998,28:28.0
7551,1822,28:47.8
7385,2773,12:14.9
3552,1103,57:41.6
3364,6625,18:11.1
8530,8693,43:20.7
1992,7703,03:56.3
3953,5821,09:55.1
3871,8557,18:08.2
5700,2914,18:22.0
1067,4919,48:54.6
9116,3080,04:05.8
3942,1382,31:37.8
6602,9769,38:24.3
8774,9784,57:20.2
8472,9019,08:00.5
756,4989,39:39.0
7054,6592,15:14.1
8464,9778,40:55.1
3402,8889,03:32.2
2041,6723,02:04.2
9667,5737,46:17.2
2987,7301,42:10.3
9700,4546,28:00.0
5071,7580,16:51.1
3218,2231,12:07.4
4549,6386,30:11.2
6492,9345,12:37.2
3388,3402,36:38.7
105,7155,59:12.7
9609,3138,20:57.0
3953,7046,57:23.5
3992,3189,38:31.2
4951,5341,37:27.2
3881,3730,21:08.4
7816,4189,50:45.4
4700,4199,00:26.3
5932,4241,01:17.0
6280,6020,15:45.7
1525,4400,53:54.7
7837,9067,46:13.2
8418,3970,01:10.1
1660,6129,04:41.6
4335,7907,43:16.5
7084,4300,23:58.7
9998,4863,19:28.1
6346,4117,54:44.7
8978,3071,21:32.3
7549,4965,09:55.4
3353,3994,59:23.8
2913,2594,25:15.9
2612,5599,10:24.4
7910,5735,09:32.5
4629,1310,23:20.1
47,3954,03:50.4
7723,4885,11:38.1
63,7277,51:18.4
5468,9442,26:03.0
5911,6152,00:24.0
6509,8601,35:38.0
1261,3732,11:08.3
1648,4386,11:49.0
2083,5895,25:22.8
900,3275,15:18.2
7226,6541,16:31.9
7534,1431,29:00.9
4592,4906,22:39.2
1017,1195,32:17.3
2347,8147,52:53.2
3690,7039,46:23.3
8162,6627,00:16.0
3864,4847,36:44.0
280,7321,43:38.3
6705,3320,10:20.0
1477,3219,52:25.8
535,6780,26:41.3
7792,5900,11:43.3
157,7953,18:36.1
7933,7940,47:48.5
8453,2895,26:55.7
3576,5793,51:18.6
209,4124,43:37.9
2118,2150,18:47.7
8385,6816,46:23.7
4018,4922,12:30.8
3385,7107,38:56.3
1018,7397,03:50.1
5939,5525,17:01.5
2377,2597,08:46.6
5728,6034,27:38.4
2584,7617,44:02.6
109,6049,34:59.3
6794,8467,37:18.7
3541,5677,22:14.4
8827,9806,45:33.7
9321,9965,51:52.7
6925,4885,41:37.6
2586,3514,52:18.4
8471,3754,57:13.1
4003,9585,08:01.4
4451,8794,00:54.1
4556,5433,48:19.2
9161,4201,45:42.0
4299,5292,09:07.6
410,7025,26:23.1
8870,6923,45:21.8
3510,3687,19:00.0
2935,1397,55:49.9
4276,1327,48:52.5
5489,8505,21:25.3
417,8198,47:04.7
1097,3045,37:26.2
3504,9030,15:40.1
8353,8074,38:59.1
3543,6943,33:29.8
7327,8335,26:50.8
3819,7524,18:53.4
3819,3849,13:35.3
3872,2052,26:25.8
6384,7160,12:36.9
8887,1327,02:36.2
9702,1681,13:00.5
4608,1394,32:18.6
7192,2103,17:03.5
9376,2078,43:37.3
9936,7078,50:31.0
2346,1823,04:48.6
4700,9331,55:37.4
7672,8408,56:48.4
4260,3560,24:11.3
6935,1461,21:58.6
3281,7361,55:32.7
8568,7397,02:02.8
7048,6890,48:15.6
1322,9670,11:41.5
6423,5154,57:26.6
2784,7520,58:54.5
3246,2481,42:30.0
7592,5349,32:17.1
303,6539,48:29.3
5945,1778,13:12.9
3918,3327,46:42.3
9440,9799,21:56.8
4369,7708,00:27.3
8671,3101,48:17.3
2866,4017,10:45.8
4974,6628,14:40.1
5233,1902,03:48.0
1495,2527,22:31.0
9083,7027,27:16.4
7775,4170,57:54.1
964,4764,18:09.1
5493,7226,50:10.2
6665,8197,21:02.6
7589,5312,54:25.4
2237,7697,34:09.9
9433,6384,58:32.3
6153,5066,27:48.4
3334,2781,41:43.1
4951,7443,51:03.5
7655,4011,11:51.0
7718,6265,03:49.3
3742,2452,50:39.7
1696,7478,41:00.6
504,1227,49:32.6
7642,7425,58:57.9
7624,5524,21:44.9
6282,6264,46:17.7
9086,5754,10:00.0
3552,4255,53:29.8
5060,3399,00:49.4
7057,9097,42:45.6
2252,4844,17:21.3
9736,3374,40:19.2
1465,3802,27:35.3
6003,4059,16:17.3
9317,6335,50:55.7
2437,4492,00:12.2
4933,5250,27:35.0
7473,2658,05:17.1
7130,8132,47:06.3
704,6125,44:14.3
3634,2007,12:49.6
5398,6445,27:21.6
5814,2145,26:39.9
7902,1296,47:37.7
6080,1515,40:12.8
7374,5646,01:11.1
6491,1448,38:44.2
2660,3103,31:13.4
574,2808,23:12.9
5368,1669,40:03.9
6017,7870,42:02.1
7183,1975,34:10.8
4206,7214,20:19.3
1953,5897,45:45.7
5324,5858,16:31.3
7395,1512,36:01.1
4908,4318,17:25.7
9009,1793,20:16.6
1061,4194,02:51.1
2626,5621,47:09.9
131,9699,49:08.8
8002,3410,16:19.0
4747,6353,49:31.4
2995,2907,50:40.5
8815,7525,07:48.3
8582,3551,47:01.5
6355,1272,29:57.5
9224,4841,48:38.7
4210,8101,22:03.0
5834,9502,39:25.7
4149,7275,49:45.5
9208,6510,19:13.5
7305,6554,06:35.5
5374,9549,49:21.3
948,4956,49:44.8
8964,6103,25:55.2
5114,4020,35:18.7
3362,8237,30:31.0
7038,8912,46:13.6
5096,9793,54:30.8
4551,6038,56:38.4
7154,8551,51:36.6
341,5677,18:14.4
6797,7513,41:33.0
5114,4445,12:55.5
7487,6229,41:19.9
9396,5081,15:33.4
8312,1332,48:20.7
131,5257,41:32.2
4513,1714,06:56.5
3523,2166,28:56.3
3149,9301,29:29.0
9364,8413,26:10.5
7477,1879,17:00.5
5869,5700,59:41.3
386,1578,27:53.1
1153,8198,12:04.0
4304,4708,35:43.3
8993,4735,38:28.0
8833,1503,21:30.4
4700,1017,39:50.7
1629,6674,14:19.2
4926,8121,29:43.3
7439,8311,42:27.1
405,3394,56:16.0
4394,4474,03:12.9
7757,7619,51:55.7
6544,9204,51:26.8
9478,2727,47:58.9
4187,4833,26:36.4
7132,9112,30:32.4
7267,1188,36:15.9
1488,3365,29:41.5
3761,4013,15:47.5
5541,8026,56:10.8
5859,3465,25:14.7
9,8631,47:40.3
6535,2476,35:27.6
5387,3562,52:52.4
9760,2624,15:08.5
3271,9477,55:34.3
3083,8600,23:04.0
5239,1357,30:04.1
4742,3478,44:22.0
1604,3228,29:05.0
4871,9086,39:47.7
1050,6872,19:00.8
5256,4707,12:40.1
5822,1780,11:21.5
7757,8259,29:27.9
4167,7372,40:53.1
9063,3289,30:10.7
1909,1396,27:39.7
7434,8143,26:58.9
5676,6752,02:18.3
2504,6470,34:50.5
174,9435,42:42.4
1652,7888,01:56.6
744,8981,44:21.9
4895,3586,50:25.9
6767,1110,40:46.9
4932,9628,38:23.4
6506,8607,24:13.2
7068,6405,48:22.2
6870,5307,32:44.4
277,8423,00:20.7
7755,7087,18:36.1
8441,5226,49:04.4
1282,9219,13:33.6
1764,4653,43:03.7
6531,7443,23:18.0
1397,5459,06:29.5
410,1971,46:24.9
9261,7087,22:52.9
6363,5437,52:27.5
2679,9104,05:47.3
6487,6950,59:55.2
3981,8965,59:12.8
3857,2176,25:47.0
1088,8750,58:32.5
9353,9627,28:05.1
4389,4725,15:10.9
7017,8114,40:41.1
9207,8450,13:25.9
6474,5390,53:18.5
7060,1156,22:40.5
6490,9189,17:41.6
926,7778,55:29.1
3274,4547,36:11.6
8878,5228,51:32.9
3174,4439,13:07.5
2528,3968,32:36.4
3726,7918,05:48.3
923,1297,00:44.9
4171,7765,42:00.3
8501,3523,57:22.8
6038,8709,39:42.9
5246,3115,22:17.1
4984,6488,27:25.7
6031,1543,57:25.2
3077,4499,51:52.6
8070,3158,00:55.0
6015,9471,24:09.3
5426,5943,31:42.7
2116,4621,11:53.9
7595,6240,24:34.9
9195,1333,58:46.6
3841,9776,30:43.1
2763,2643,27:34.1
7478,7241,21:23.4
1402,1636,42:30.1
1312,1958,47:24.4
9181,6531,17:40.1
1018,5192,44:08.1
700,2540,39:18.2
9255,3016,23:41.5
9835,3715,38:29.8
3498,7480,45:40.3
7030,7841,33:01.2
5627,4800,55:52.8
2112,2307,30:51.0
5478,1757,40:15.7
4093,7464,26:12.8
339,8484,43:29.9
3340,7425,13:24.1
9899,9647,55:54.0
2603,6693,52:24.8
2222,8195,24:12.0
771,4123,08:06.7
8165,8498,55:28.7
5072,7727,48:37.8
7994,7513,22:33.2
6620,7105,49:38.8
1093,4128,14:11.4
5198,5323,50:08.4
859,4219,57:17.2
1777,7579,46:51.7
8881,4100,19:55.2
9180,1965,05:26.8
5891,7916,21:53.5
4093,8883,17:04.5
4546,2576,28:36.6
8827,4788,28:21.0
1735,6391,55:42.7
9900,6807,45:39.5
4286,8113,34:49.2
4766,5135,13:01.0
2717,8128,49:12.6
454,5777,18:34.4
6268,9393,17:13.3
7642,4851,18:26.9
1040,5288,20:17.1
3132,8687,02:25.2
2554,5663,57:12.2
1396,9727,31:31.1
7306,6972,30:10.5
6246,2562,30:32.5
661,2590,53:32.9
1284,1193,15:29.9
3931,3232,21:57.5
6028,5622,47:55.7
6289,7967,23:54.8
6753,7170,26:47.1
8807,9900,14:06.6
8460,9356,12:31.8
9261,2077,38:06.4
6529,2785,56:46.0
8417,1181,52:15.3
4693,3454,08:49.9
3055,8758,07:26.1
4443,2442,40:57.3
696,9257,00:13.7
1739,5069,10:07.8
4309,1224,34:28.5
517,6256,42:32.7
2799,8631,58:32.5
6539,5244,36:11.9
8885,1233,32:05.0
6757,2818,31:41.6
2560,2164,04:55.8
4065,4429,50:43.0
7319,3988,28:02.8
1576,3388,29:46.9
9940,6815,27:43.9
2630,7860,58:34.8
8964,3477,19:32.3
9732,7810,25:21.7
5336,7980,49:39.9
7633,8767,48:00.3
1889,4265,15:14.8
5510,5023,00:11.5
4604,1161,58:00.8
7651,7968,56:16.3
6290,3250,34:41.5
7535,4507,34:13.4
3179,4659,12:35.4
3928,8879,00:21.1
3296,5371,14:41.6
7039,1517,43:53.9
2330,4304,27:14.1
9842,3680,01:06.4
7658,4499,01:44.9
7554,1114,33:47.5
1235,6515,16:07.2
5867,1112,19:09.8
5105,4715,09:38.6
3260,5258,19:05.5
6447,2206,37:21.1
8486,4330,38:06.7
6740,4696,33:29.0
1126,4443,27:27.6
8366,4857,20:10.2
9438,5604,21:34.5
8151,6663,30:34.2
8300,5694,57:49.6
7729,2400,28:45.7
7803,1214,22:10.9
9659,9603,38:17.7
3451,2498,55:12.6
5365,9846,16:42.4
5991,8806,06:45.3
3483,3540,57:29.2
2537,1181,49:53.1
3308,9610,55:38.2
3426,2812,36:18.2
449,8871,31:10.1
9303,4210,12:21.2
4610,4737,14:56.6
290,6171,18:50.8
5872,2235,47:44.6
8346,3740,48:27.2
9830,5019,06:51.6
443,3641,08:00.4
5753,6896,36:43.1
8265,1788,04:33.2
1723,3527,46:44.9
9336,1364,56:55.7
7748,1889,38:06.2
4872,1969,32:34.6
3734,2931,44:40.5
2257,7222,09:51.7
7005,8406,05:51.6
2592,3373,35:39.2
7660,9912,57:37.2
