worker_ref_id,worker_title,affected_from
8390,Asst. Manager,21:30.3
8118,Director,03:34.4
8010,Asst. Manager,27:51.2
1978,Manager,52:32.5
3372,Asst. Manager,29:19.4
1963,Director,19:22.8
2667,Manager,41:03.4
5319,Manager,05:34.7
4414,Asst. Manager,51:22.6
2294,Asst. Manager,35:09.9
2993,Manager,15:13.8
135,Executive,40:17.1
7330,Executive,56:54.3
2470,Asst. Manager,07:02.7
877,Executive,58:55.5
3251,Director,16:09.8
9020,Executive,20:00.5
7061,Director,53:20.0
1319,Director,42:53.5
5774,Director,34:43.1
2393,Lead,21:47.2
7869,Manager,53:19.9
9145,Manager,43:59.7
8312,Director,55:19.0
3875,Asst. Manager,18:41.9
6918,Executive,28:14.9
6889,Director,58:34.0
9942,Asst. Manager,15:05.1
3911,Manager,23:58.0
3549,Director,31:42.3
9725,Director,47:31.1
6970,Executive,39:21.3
4806,Manager,02:43.9
277,Lead,12:52.0
776,Director,37:34.5
4708,Lead,21:11.9
3936,Asst. Manager,42:01.2
171,Director,32:41.4
9211,Executive,09:08.0
1056,Director,49:21.3
8882,Manager,47:16.2
9990,Asst. Manager,40:12.1
5603,Lead,28:53.0
3459,Lead,50:26.2
8662,Lead,58:20.9
5469,Asst. Manager,59:17.1
1968,Director,53:23.5
3512,Asst. Manager,57:36.2
5934,Director,52:29.7
3347,Asst. Manager,02:02.5
4167,Lead,28:04.4
3845,Asst. Manager,11:18.6
5196,Manager,35:54.5
2073,Asst. Manager,51:46.5
8796,Asst. Manager,57:16.4
7199,Manager,42:32.5
6138,Director,45:35.6
3729,Director,02:44.1
3526,Executive,55:13.8
2362,Lead,35:43.5
6168,Lead,28:31.7
2812,Lead,46:50.3
9793,Lead,19:36.1
2272,Executive,05:38.7
235,Director,28:32.5
4640,Asst. Manager,10:02.2
7227,Executive,03:32.1
8602,Director,49:17.5
8285,Director,23:33.9
7883,Manager,20:06.8
3356,Asst. Manager,07:05.7
3062,Lead,27:21.5
2243,Asst. Manager,20:28.8
9666,Manager,38:54.8
6239,Executive,54:21.3
2463,Manager,37:19.7
1971,Director,40:54.6
5181,Asst. Manager,14:04.9
177,Executive,31:33.7
4135,Director,10:28.2
406,Lead,07:31.4
5154,Executive,29:15.9
138,Director,05:22.0
8187,Director,47:45.1
2833,Manager,55:54.7
9304,Executive,06:05.8
2228,Director,42:56.3
570,Manager,25:26.8
8910,Manager,58:17.8
4533,Executive,55:07.0
1542,Lead,31:11.9
4165,Director,26:02.8
4391,Executive,35:56.3
7488,Executive,51:35.0
9879,Asst. Manager,55:49.6
9120,Director,08:01.5
82,Manager,19:57.4
2981,Manager,55:12.5
2992,Manager,03:24.7
7715,Asst. Manager,38:55.0
9123,Asst. Manager,29:54.3
3972,Lead,58:07.8
9364,Director,43:08.2
5074,Asst. Manager,33:57.2
6127,Director,03:06.0
9179,Director,10:11.9
1359,Director,24:00.5
9564,Lead,28:25.7
9659,Executive,26:13.6
4127,Manager,21:29.0
415,Asst. Manager,24:01.2
5135,Lead,33:34.8
879,Asst. Manager,23:33.0
107,Director,07:45.2
365,Asst. Manager,50:07.6
1475,Executive,32:54.2
4480,Manager,39:37.6
9515,Lead,12:08.4
1953,Lead,35:52.5
1093,Manager,11:05.5
6678,Lead,29:50.8
2781,Executive,59:43.4
439,Asst. Manager,05:34.6
2679,Director,15:46.1
1982,Executive,16:52.9
8557,Executive,42:02.6
3457,Asst. Manager,53:51.3
6983,Asst. Manager,12:27.7
9912,Executive,05:38.5
1089,Lead,01:10.8
1886,Asst. Manager,06:59.6
6808,Manager,16:21.0
7468,Executive,23:27.1
8707,Lead,07:49.9
733,Manager,23:36.7
9807,Asst. Manager,00:16.3
5571,Director,11:11.9
1186,Manager,45:21.1
7889,Manager,50:30.5
7606,Lead,54:39.8
1388,Executive,56:25.1
6768,Lead,52:13.5
5481,Executive,30:04.2
7597,Asst. Manager,03:59.6
5873,Lead,48:15.5
4164,Director,11:10.3
7986,Lead,01:43.0
6733,Executive,33:08.3
6698,Lead,30:57.6
4366,Manager,40:48.5
5764,Director,45:02.7
1451,Manager,48:57.9
700,Lead,16:56.4
6411,Executive,43:11.4
3152,Director,32:42.6
3043,Lead,57:02.3
6741,Director,27:16.2
6889,Lead,04:36.5
1886,Director,18:22.7
9237,Lead,40:51.2
794,Manager,00:13.1
7914,Executive,13:28.2
2288,Asst. Manager,01:35.6
8727,Executive,07:11.9
599,Lead,35:04.1
2046,Executive,54:24.6
6741,Lead,39:37.7
9927,Lead,45:28.4
7753,Manager,56:10.5
8278,Executive,27:18.4
8386,Executive,31:55.7
7177,Asst. Manager,59:23.9
6471,Executive,46:21.2
3916,Executive,40:36.2
7583,Director,36:45.3
1823,Asst. Manager,55:13.5
166,Manager,59:41.8
8236,Manager,24:38.2
7184,Asst. Manager,13:47.4
9929,Director,30:47.1
7495,Director,00:14.8
7096,Asst. Manager,41:28.0
3348,Manager,38:59.4
9410,Lead,40:11.3
9292,Executive,44:44.9
6569,Lead,37:24.2
7471,Director,27:33.0
4435,Executive,16:52.9
224,Manager,09:12.1
3858,Lead,54:32.4
2920,Asst. Manager,14:42.8
7922,Manager,14:54.6
7107,Asst. Manager,14:04.2
8368,Lead,36:02.7
519,Director,03:13.4
6644,Executive,09:53.1
9829,Executive,13:31.9
5297,Executive,01:59.2
5478,Manager,44:15.0
9071,Asst. Manager,39:59.9
1807,Lead,34:18.1
6684,Manager,21:20.9
6900,Asst. Manager,37:36.8
4180,Executive,06:24.3
8952,Executive,46:48.9
1713,Director,41:09.6
1743,Director,09:55.8
464,Lead,59:18.6
801,Director,50:03.9
882,Lead,30:30.5
5927,Asst. Manager,50:45.9
2708,Director,30:48.9
6357,Asst. Manager,27:49.7
9693,Lead,13:08.6
8535,Lead,59:25.9
9082,Executive,14:46.9
9151,Asst. Manager,55:47.5
6590,Manager,42:12.3
1967,Director,54:50.7
1937,Manager,19:21.2
6778,Director,55:58.5
8050,Director,37:23.5
3838,Asst. Manager,51:46.3
2179,Executive,39:41.1
5406,Asst. Manager,52:10.3
582,Director,26:07.5
1364,Manager,30:01.2
1729,Lead,58:58.4
4238,Lead,48:12.4
7778,Director,12:57.9
7568,Lead,51:43.0
5112,Executive,05:36.6
492,Executive,31:26.9
7455,Director,52:07.0
2348,Asst. Manager,13:59.2
3899,Manager,00:18.2
972,Executive,11:44.5
8924,Lead,20:44.6
7656,Manager,03:58.9
283,Lead,38:17.4
5146,Executive,54:18.8
8411,Manager,58:36.6
9386,Executive,40:03.5
7858,Director,42:28.0
2632,Asst. Manager,49:09.7
4127,Lead,33:20.1
2203,Lead,24:26.9
2534,Executive,20:50.8
2817,Manager,10:22.2
5078,Lead,58:08.5
6429,Manager,01:11.0
2338,Lead,11:15.9
9628,Lead,51:52.9
5815,Manager,43:42.2
7609,Asst. Manager,46:41.3
3450,Manager,48:43.5
3945,Director,32:37.9
2213,Director,41:59.5
529,Executive,03:55.2
4665,Director,57:03.1
6913,Director,12:51.5
2235,Lead,35:13.0
5004,Manager,44:35.2
135,Executive,58:27.7
9419,Executive,28:45.9
6096,Director,39:15.2
328,Manager,21:10.0
845,Director,01:25.7
3564,Asst. Manager,44:10.1
5656,Asst. Manager,28:19.6
239,Director,19:26.8
6357,Director,52:16.7
3012,Asst. Manager,25:49.7
1029,Executive,25:46.6
7277,Lead,16:17.8
1820,Lead,52:12.7
6012,Executive,52:38.0
1504,Lead,24:59.2
3997,Director,10:46.5
1051,Asst. Manager,44:04.7
2360,Asst. Manager,25:39.1
9631,Lead,41:55.2
7849,Manager,57:16.9
7733,Manager,22:02.1
9918,Asst. Manager,09:16.4
9557,Asst. Manager,02:57.5
3811,Lead,00:42.5
723,Asst. Manager,19:07.9
29,Executive,56:09.4
3504,Lead,22:04.7
763,Director,44:11.1
6727,Executive,55:53.9
2570,Director,26:58.1
3649,Manager,49:40.4
2653,Asst. Manager,37:42.9
1888,Manager,08:54.0
7007,Lead,15:11.7
6992,Executive,21:31.9
9482,Manager,32:04.6
5690,Manager,56:42.7
4503,Asst. Manager,40:31.5
5904,Executive,52:35.6
2425,Manager,22:14.7
8457,Asst. Manager,09:39.4
6273,Director,30:04.6
8620,Lead,09:45.4
9076,Director,25:36.8
9634,Director,14:20.9
1834,Manager,25:57.3
5699,Lead,36:35.4
5483,Manager,27:59.9
5951,Manager,10:09.0
3823,Asst. Manager,34:39.9
4152,Lead,11:02.9
8377,Manager,15:42.5
5263,Asst. Manager,46:06.2
8736,Director,37:51.8
8982,Manager,14:47.0
2325,Executive,08:22.6
8183,Manager,22:55.5
8616,Manager,58:58.4
9326,Manager,29:12.7
6893,Director,58:15.1
7144,Director,45:37.4
2033,Manager,36:48.6
6041,Asst. Manager,08:26.4
4974,Asst. Manager,19:51.8
2290,Asst. Manager,53:45.4
1590,Lead,18:29.9
8707,Director,09:08.2
7096,Executive,48:59.8
5785,Lead,12:12.2
1914,Director,26:48.4
7900,Executive,32:26.4
6118,Manager,23:22.4
5786,Asst. Manager,34:59.9
82,Executive,56:36.4
6878,Asst. Manager,10:13.4
6052,Lead,24:40.0
9603,Executive,39:50.3
6163,Lead,12:37.0
6369,Manager,37:42.3
7624,Lead,19:56.5
7991,Executive,19:15.6
5765,Asst. Manager,26:28.8
120,Asst. Manager,18:28.3
2818,Asst. Manager,55:32.3
3317,Director,19:57.7
2288,Asst. Manager,12:05.7
8786,Manager,55:04.0
8335,Manager,06:19.9
9887,Lead,36:26.0
8296,Asst. Manager,57:11.0
7876,Lead,37:07.7
7948,Asst. Manager,15:46.4
2930,Executive,08:44.1
5089,Manager,06:21.4
7101,Lead,07:19.9
2849,Director,07:32.2
4780,Manager,44:31.3
5104,Lead,03:29.8
4059,Manager,15:13.4
9032,Lead,30:44.8
887,Lead,51:42.5
3686,Executive,01:42.1
8853,Asst. Manager,13:55.0
4365,Executive,34:42.4
3913,Asst. Manager,04:54.2
2968,Lead,53:28.4
131,Director,10:43.8
5234,Asst. Manager,55:18.1
3941,Lead,40:11.1
3383,Executive,21:12.4
7601,Lead,22:14.9
6969,Asst. Manager,23:36.3
3450,Asst. Manager,33:29.4
8334,Executive,10:08.9
1355,Manager,54:15.2
4493,Lead,30:54.0
5437,Lead,02:22.0
1103,Director,49:24.6
5247,Lead,29:31.2
2476,Executive,26:55.2
8207,Executive,42:23.1
3048,Executive,41:31.0
9009,Manager,25:08.1
4684,Asst. Manager,03:32.7
8628,Lead,42:19.3
7142,Asst. Manager,07:12.7
6020,Manager,40:29.5
1078,Director,00:11.3
9919,Director,08:32.8
7322,Executive,45:34.0
4765,Director,54:53.3
24,Asst. Manager,38:27.9
2640,Asst. Manager,18:48.4
780,Manager,47:44.6
8278,Lead,34:47.2
3559,Executive,24:54.3
3181,Lead,28:23.7
8756,Asst. Manager,15:39.2
8807,Asst. Manager,43:46.8
6490,Director,16:59.2
3902,Lead,03:46.9
8448,Asst. Manager,08:22.4
7048,Lead,09:28.0
7349,Asst. Manager,35:06.6
871,Lead,50:48.2
9201,Asst. Manager,40:15.5
3432,Asst. Manager,40:39.3
2395,Lead,38:57.4
4282,Asst. Manager,35:00.5
6654,Manager,42:50.3
8755,Asst. Manager,50:24.2
1303,Director,52:42.9
6005,Manager,21:57.3
1496,Manager,47:43.8
9815,Manager,16:04.6
4010,Executive,19:46.7
5656,Manager,37:32.4
3942,Director,31:39.5
2113,Asst. Manager,38:09.3
7900,Asst. Manager,32:07.0
2447,Asst. Manager,50:45.5
2753,Lead,19:55.4
1569,Executive,29:26.5
214,Director,21:48.7
5604,Asst. Manager,35:59.7
9116,Director,28:19.8
7056,Asst. Manager,40:00.2
2162,Asst. Manager,57:30.8
1093,Executive,41:21.5
7594,Director,16:12.9
5755,Director,01:23.0
9194,Executive,30:42.6
4161,Lead,53:06.3
1894,Lead,24:10.9
1382,Asst. Manager,58:38.5
8736,Asst. Manager,25:36.6
831,Director,56:16.0
5838,Director,16:29.0
4554,Asst. Manager,10:56.4
7326,Director,54:34.9
7732,Executive,38:43.5
8705,Lead,32:10.9
2371,Executive,12:58.1
4425,Executive,01:03.5
3482,Director,40:07.9
5352,Asst. Manager,15:36.0
640,Executive,22:54.6
7227,Executive,25:17.9
6587,Director,15:50.3
4721,Manager,39:37.6
6652,Executive,45:01.0
1816,Asst. Manager,51:35.4
3421,Lead,55:21.4
1996,Executive,08:10.4
7009,Executive,38:53.2
1376,Director,16:53.9
9372,Lead,01:38.3
3712,Executive,16:00.5
1732,Lead,40:03.0
3241,Asst. Manager,47:04.9
7804,Director,47:13.0
1163,Executive,43:31.9
1908,Executive,02:25.3
936,Director,16:32.7
1349,Director,12:33.5
5296,Executive,05:02.4
3587,Executive,39:50.5
3226,Executive,05:42.8
4211,Lead,21:30.9
8309,Manager,21:34.1
9055,Director,05:32.8
8559,Asst. Manager,34:33.7
4112,Asst. Manager,39:51.3
1467,Lead,03:30.5
2847,Asst. Manager,43:06.4
2993,Manager,48:21.7
5754,Executive,43:35.7
9971,Executive,52:01.8
7061,Director,20:02.5
6301,Manager,20:52.3
2009,Lead,29:56.1
382,Manager,11:21.1
8012,Asst. Manager,16:20.4
6765,Lead,10:03.8
4162,Asst. Manager,17:39.1
9340,Executive,12:32.4
25,Executive,20:44.2
5327,Asst. Manager,22:54.8
1774,Manager,10:59.9
8562,Lead,38:52.5
34,Asst. Manager,53:08.5
3929,Manager,33:21.7
6593,Director,20:21.4
3030,Director,45:13.7
3685,Manager,06:54.2
1936,Lead,25:29.9
5403,Asst. Manager,03:34.3
7099,Asst. Manager,30:41.1
2810,Lead,34:48.1
3969,Manager,20:41.3
533,Asst. Manager,18:42.1
9058,Manager,08:16.7
6854,Manager,49:38.0
3299,Lead,16:14.6
7315,Lead,52:07.6
4413,Director,12:56.7
2744,Asst. Manager,20:37.8
4859,Director,50:20.7
3975,Lead,17:01.6
2402,Manager,55:40.3
1343,Executive,28:59.2
8863,Director,01:49.0
6160,Manager,38:13.5
7810,Executive,25:06.6
56,Executive,44:07.0
2752,Director,09:23.3
6222,Executive,41:26.6
8351,Lead,05:53.8
3107,Lead,10:33.1
1985,Asst. Manager,18:42.0
4315,Asst. Manager,42:18.8
7605,Asst. Manager,54:05.6
8539,Asst. Manager,03:21.6
7655,Lead,49:05.4
3622,Manager,49:15.4
4840,Lead,32:39.7
7795,Executive,07:57.2
3996,Executive,09:50.9
6862,Director,41:31.9
601,Asst. Manager,46:48.3
2518,Lead,24:06.2
7620,Asst. Manager,07:49.7
4128,Asst. Manager,39:01.5
7066,Asst. Manager,08:25.6
8174,Asst. Manager,50:28.4
1757,Manager,34:10.0
9248,Asst. Manager,11:17.7
3218,Asst. Manager,18:12.7
9585,Asst. Manager,48:51.2
3568,Manager,51:50.3
4893,Director,45:20.0
6692,Asst. Manager,01:03.0
27,Manager,38:35.4
6416,Executive,32:35.0
6557,Manager,44:33.7
8470,Manager,14:14.5
5108,Asst. Manager,25:48.6
2183,Executive,35:52.4
9716,Director,40:58.8
2275,Lead,37:21.9
2086,Executive,44:06.3
3206,Asst. Manager,35:01.7
9769,Director,31:38.9
3260,Director,42:07.9
5973,Manager,45:13.1
6486,Asst. Manager,05:08.0
347,Director,35:52.2
2677,Asst. Manager,02:17.4
2942,Asst. Manager,13:01.5
3042,Asst. Manager,57:08.9
8522,Lead,01:28.6
5979,Executive,12:31.2
3991,Executive,53:46.9
9795,Asst. Manager,23:02.6
1844,Lead,13:07.2
8692,Director,21:55.4
375,Lead,41:57.9
1527,Director,07:10.9
4591,Lead,19:05.2
7430,Lead,57:07.3
5152,Executive,36:49.6
4269,Manager,48:31.3
8766,Asst. Manager,54:04.5
756,Lead,41:24.1
8125,Manager,03:11.3
6880,Manager,22:45.1
4096,Director,22:29.3
669,Manager,50:46.4
9050,Director,47:08.9
2944,Asst. Manager,30:17.2
8438,Lead,15:08.0
5990,Executive,40:18.9
3470,Asst. Manager,21:33.5
1004,Director,13:49.1
9748,Asst. Manager,58:05.7
174,Director,20:09.7
3891,Director,27:35.0
4351,Manager,03:31.5
1757,Manager,47:15.8
3401,Director,04:51.0
2092,Executive,21:07.7
4360,Manager,16:31.6
2591,Asst. Manager,10:44.2
7838,Executive,47:12.5
6954,Executive,54:24.7
3141,Executive,25:48.0
9938,Executive,29:38.9
1005,Lead,01:51.5
5179,Executive,38:44.3
5684,Manager,43:20.9
8317,Asst. Manager,38:55.5
6795,Asst. Manager,51:22.7
2353,Manager,50:44.5
5912,Director,25:12.6
1815,Manager,07:29.8
1171,Manager,05:41.5
2244,Director,10:49.9
5614,Manager,59:18.4
498,Executive,15:11.0
134,Asst. Manager,07:15.7
8092,Director,10:20.3
8339,Manager,17:39.3
9485,Asst. Manager,58:44.7
4345,Lead,10:14.7
982,Manager,10:52.9
8992,Director,01:44.6
4645,Director,13:40.5
3008,Lead,58:27.4
9888,Director,56:17.3
2363,Manager,22:55.2
4329,Manager,19:03.1
7241,Director,06:48.9
7929,Manager,50:19.9
8306,Director,39:58.0
1859,Executive,37:17.8
4371,Executive,47:21.4
5083,Director,52:50.9
4280,Director,01:26.6
3925,Director,44:37.2
1924,Lead,43:27.2
8291,Director,16:11.6
2028,Director,19:55.6
3971,Asst. Manager,46:33.9
1030,Lead,37:58.0
4102,Manager,45:57.1
686,Lead,26:24.4
8198,Director,45:37.8
5596,Asst. Manager,08:27.4
4697,Executive,54:38.5
9045,Director,56:28.3
3887,Asst. Manager,56:25.5
7625,Director,00:06.7
3227,Lead,42:05.6
1902,Manager,41:23.9
554,Lead,44:34.7
2769,Manager,05:44.9
1490,Lead,15:18.2
1865,Director,53:31.2
8570,Director,26:06.8
3467,Manager,20:31.8
5384,Asst. Manager,44:56.8
5761,Manager,58:24.9
4363,Director,07:42.8
1742,Director,48:32.7
4177,Manager,07:19.3
7369,Director,06:27.3
2132,Executive,06:18.2
8128,Director,03:05.0
2991,Lead,52:22.8
2916,Executive,39:00.3
496,Director,50:13.4
3748,Asst. Manager,27:50.0
7405,Executive,25:47.9
5303,Asst. Manager,15:36.6
2535,Asst. Manager,03:29.8
5578,Asst. Manager,55:33.5
1624,Asst. Manager,16:50.4
492,Asst. Manager,04:58.1
2416,Lead,57:02.0
9409,Manager,02:36.6
1958,Director,55:01.5
3296,Asst. Manager,30:32.7
9232,Executive,00:25.9
9238,Director,21:30.3
7661,Manager,00:13.5
7444,Executive,24:53.6
2014,Executive,33:51.7
6328,Manager,02:27.5
6447,Manager,35:43.8
2376,Executive,28:35.7
8011,Asst. Manager,31:33.8
8279,Director,17:44.0
5802,Executive,14:26.4
5207,Director,22:51.7
421,Manager,42:12.3
44,Asst. Manager,56:27.6
445,Asst. Manager,36:16.4
9044,Manager,53:18.0
9673,Lead,21:36.3
4255,Executive,57:15.1
8314,Director,01:59.1
1397,Manager,31:41.7
5100,Manager,41:50.5
9942,Lead,23:12.9
6644,Manager,19:09.4
4263,Asst. Manager,08:55.2
3394,Director,09:25.3
1414,Manager,15:55.5
115,Executive,17:51.3
8835,Manager,44:34.9
7120,Executive,55:57.3
1042,Executive,59:48.2
3181,Manager,12:16.6
2963,Director,37:50.5
6980,Asst. Manager,06:27.9
7390,Lead,10:36.1
7645,Asst. Manager,40:31.7
7988,Director,09:30.8
3400,Asst. Manager,24:56.1
6564,Asst. Manager,23:56.4
7318,Lead,26:24.6
8313,Executive,24:58.7
1589,Asst. Manager,18:21.2
4162,Lead,40:54.2
4221,Executive,26:22.0
7556,Executive,18:07.9
509,Executive,00:36.8
3128,Lead,43:32.7
63,Asst. Manager,25:25.2
9314,Lead,30:38.9
7359,Director,31:56.7
8645,Manager,58:33.0
4053,Director,40:44.9
5624,Asst. Manager,55:23.9
9328,Asst. Manager,31:30.1
2291,Director,05:57.2
5911,Manager,31:07.4
6612,Manager,37:04.1
4556,Director,23:48.1
496,Lead,06:43.5
5054,Lead,23:21.7
9833,Executive,53:38.2
3223,Executive,35:41.5
7783,Director,12:04.1
3284,Executive,40:57.8
4533,Lead,53:40.4
6721,Manager,30:11.2
1762,Lead,48:11.6
1521,Manager,25:52.9
9425,Director,44:51.3
955,Lead,45:00.8
7329,Asst. Manager,00:29.2
9794,Executive,46:53.7
1667,Executive,20:45.8
2188,Asst. Manager,51:13.0
6158,Manager,40:00.9
9731,Director,00:04.9
8117,Executive,07:28.7
948,Lead,31:34.3
5561,Lead,52:42.9
7042,Lead,01:17.5
1852,Manager,59:50.4
2116,Director,54:11.7
6660,Lead,52:39.3
7212,Asst. Manager,55:10.5
4514,Asst. Manager,51:44.0
919,Manager,33:51.8
7312,Director,56:09.7
5838,Lead,29:36.0
9859,Manager,31:05.9
8433,Executive,26:09.3
2250,Asst. Manager,17:35.8
74,Asst. Manager,43:29.0
7242,Executive,25:40.3
2317,Asst. Manager,35:42.4
3844,Manager,34:38.6
7105,Lead,14:14.7
719,Asst. Manager,01:35.2
850,Asst. Manager,56:18.9
1028,Director,57:49.6
5809,Lead,35:02.4
4741,Executive,29:11.5
6053,Executive,56:17.6
8998,Executive,43:03.3
963,Asst. Manager,43:02.5
8637,Director,27:59.9
5324,Manager,24:44.6
3867,Lead,03:04.1
5949,Director,11:13.2
8145,Lead,00:30.0
6237,Director,08:55.1
3837,Manager,43:07.4
4724,Lead,23:20.5
4185,Director,44:13.8
8535,Director,32:09.1
5271,Manager,11:14.8
6750,Asst. Manager,35:24.1
6816,Asst. Manager,20:32.0
9275,Manager,34:22.0
6973,Director,11:52.6
7471,Asst. Manager,34:41.2
4742,Manager,26:32.3
5690,Asst. Manager,49:46.4
3836,Director,15:01.2
154,Executive,47:21.8
6726,Executive,16:27.8
9940,Executive,56:24.7
5035,Manager,35:31.2
4901,Lead,40:02.4
392,Lead,21:10.4
2474,Director,51:05.4
9771,Executive,42:10.3
6401,Lead,42:36.5
4371,Director,20:33.8
5991,Asst. Manager,38:31.5
4638,Asst. Manager,31:59.1
5554,Manager,46:56.1
1670,Executive,39:19.4
4092,Executive,39:37.9
8098,Lead,00:23.5
4917,Lead,48:13.9
7404,Manager,04:27.6
7292,Lead,34:07.5
446,Executive,54:00.9
8198,Asst. Manager,51:04.9
6726,Director,21:19.2
7804,Director,44:47.0
478,Director,54:13.2
6290,Lead,34:43.4
355,Director,11:02.4
2202,Executive,59:08.9
6676,Director,16:47.9
9570,Lead,50:59.3
2761,Director,51:30.6
5747,Director,54:35.2
5896,Director,16:09.8
7145,Manager,42:08.4
2643,Manager,45:36.2
9411,Director,59:50.1
8012,Lead,24:52.9
9148,Asst. Manager,34:54.9
6383,Executive,52:13.6
8409,Lead,55:29.3
5109,Executive,48:10.5
8292,Lead,18:37.2
171,Asst. Manager,05:42.9
5963,Lead,24:04.7
5113,Director,21:11.3
3022,Director,21:02.3
9064,Manager,05:24.3
3738,Director,13:55.4
5032,Executive,49:19.5
1570,Executive,51:14.3
5195,Lead,16:50.0
9217,Asst. Manager,01:32.8
4118,Lead,21:31.8
44,Manager,09:52.8
7585,Asst. Manager,54:50.6
5435,Lead,03:56.6
842,Lead,12:28.0
6957,Director,57:21.0
3061,Director,53:19.0
2064,Director,20:43.9
9444,Manager,50:37.7
8854,Director,37:46.7
8341,Lead,09:13.3
4367,Lead,00:01.8
6216,Lead,30:30.5
9311,Director,27:16.2
5946,Director,17:51.0
3006,Director,12:58.1
5038,Director,54:33.3
3645,Manager,56:30.4
7632,Executive,32:58.0
1630,Director,22:53.4
319,Director,37:00.3
3941,Executive,56:17.9
7515,Asst. Manager,43:29.3
8281,Lead,17:44.1
2635,Manager,45:50.3
931,Lead,33:00.7
7900,Executive,57:08.6
7803,Director,33:27.7
3812,Director,32:48.0
8012,Executive,21:09.5
9213,Asst. Manager,13:10.2
3151,Lead,44:33.8
7133,Executive,50:12.5
4458,Lead,38:36.4
8636,Asst. Manager,08:03.9
3222,Lead,05:33.2
237,Executive,13:50.4
9463,Director,20:32.0
1569,Manager,48:07.9
1569,Manager,30:13.3
7458,Manager,23:37.8
1386,Director,06:45.0
4223,Director,00:18.5
2694,Asst. Manager,46:51.2
8645,Asst. Manager,56:50.4
4267,Manager,47:11.0
8826,Director,42:21.0
8261,Executive,20:26.9
3506,Director,21:50.1
1734,Lead,42:13.4
7562,Asst. Manager,23:46.1
9361,Executive,13:16.9
7826,Executive,07:30.7
4659,Asst. Manager,31:21.5
8619,Asst. Manager,02:33.9
8133,Executive,07:54.7
2643,Director,49:02.3
5785,Manager,00:30.4
5134,Manager,51:19.4
6138,Executive,18:49.0
8286,Director,18:29.0
3629,Asst. Manager,27:23.0
4854,Director,03:15.0
26,Asst. Manager,45:56.5
8578,Director,22:38.8
9774,Lead,46:48.6
1787,Asst. Manager,51:21.7
4452,Lead,20:06.3
496,Executive,41:19.0
9425,Director,12:32.9
4870,Lead,13:14.9
7373,Manager,39:25.4
1546,Asst. Manager,23:03.5
8975,Director,19:57.2
1133,Director,00:34.0
4198,Executive,29:36.8
3637,Manager,59:58.4
4666,Executive,03:01.7
495,Asst. Manager,52:09.2
6071,Manager,21:48.8
1001,Asst. Manager,35:28.2
2492,Manager,14:56.2
3444,Lead,48:54.1
7953,Director,26:39.8
3690,Lead,53:15.6
4456,Asst. Manager,40:05.0
7000,Asst. Manager,22:21.7
3677,Executive,45:57.6
6700,Executive,44:23.6
8977,Executive,03:08.3
3777,Manager,19:47.0
72,Executive,11:55.5
2449,Executive,04:25.3
3551,Lead,55:53.8
3223,Executive,27:51.5
9618,Asst. Manager,12:52.4
9387,Director,53:43.7
2562,Executive,45:06.2
6555,Asst. Manager,55:34.1
6890,Director,57:55.4
1785,Lead,26:57.5
1634,Director,01:49.4
4735,Manager,44:04.3
2083,Lead,22:41.5
4704,Executive,25:24.4
8313,Asst. Manager,21:18.7
7577,Executive,44:46.8
2732,Lead,59:45.7
9665,Manager,56:18.9
675,Lead,34:24.6
7108,Director,17:04.9
7361,Manager,11:46.0
2755,Executive,17:31.1
9102,Asst. Manager,10:38.0
2474,Director,14:41.3
1293,Lead,52:40.4
543,Director,35:03.2
7130,Director,49:41.3
4056,Manager,06:27.2
5488,Lead,31:17.3
6215,Asst. Manager,11:53.0
4562,Executive,52:44.3
9743,Manager,51:55.2
447,Executive,46:04.7
6686,Asst. Manager,20:07.0
9231,Director,58:35.2
8225,Manager,38:30.6
6524,Executive,38:16.8
3249,Director,20:45.3
8493,Manager,13:33.3
2867,Director,06:19.6
3184,Manager,13:11.4
2264,Lead,21:55.7
461,Director,56:34.9
9904,Director,55:10.8
4139,Manager,12:38.6
1849,Director,32:19.6
664,Director,50:31.9
1773,Executive,01:47.3
973,Director,17:28.7
7168,Manager,18:49.4
1753,Lead,30:56.8
3516,Executive,09:39.1
8267,Manager,53:09.6
7614,Manager,08:26.9
836,Lead,51:39.6
4340,Asst. Manager,20:18.8
6835,Manager,26:03.5
3156,Manager,23:15.3
4627,Executive,38:20.3
132,Asst. Manager,01:05.4
4363,Executive,44:58.7
